postcode,shopcode,duration,livraison
56330,45,1998,1
56330,346,2157,1
56330,347,4494,0
56330,36,4980,1
56330,344,5193,0
56330,16,5522,0
56340,346,1734,1
56340,45,2096,1
56340,344,4770,0
56340,16,5099,1
56340,36,5321,0
56340,347,5930,0
56350,346,2374,1
56350,344,3072,0
56350,36,3336,1
56350,16,3343,1
56350,45,4441,0
56350,32,5869,0
56360,346,7516,0
56360,45,7878,0
56360,344,10551,0
56360,16,10881,0
56360,36,11102,0
56360,347,11711,0
56370,346,1169,1
56370,45,3430,1
56370,344,4018,0
56370,16,4348,1
56370,36,5037,0
56370,347,6336,0
56380,36,2084,1
56380,346,2731,1
56380,45,4151,1
56380,347,4481,0
56380,315,4642,0
56380,344,4845,0
56390,346,1499,1
56390,45,2663,1
56390,344,4534,0
56390,347,4665,0
56390,36,4685,0
56390,16,4864,0
56400,346,1350,1
56400,45,1955,1
56400,344,4385,0
56400,16,4715,1
56400,36,4936,0
56400,347,5421,0
56410,346,2095,1
56410,45,2140,1
56410,344,5130,0
56410,16,5460,1
56410,36,5681,0
56410,347,5942,0
56420,346,1882,1
56420,45,3090,1
56420,36,3837,1
56420,347,4528,0
56420,344,4918,0
56420,16,5247,0
56430,36,2653,1
56430,346,3019,1
56430,347,3453,0
56430,45,3983,1
56430,315,5087,0
56430,336,5506,0
56440,45,1180,1
56440,346,2386,1
56440,347,4197,0
56440,36,4787,1
56440,344,5422,0
56440,37,5603,0
56450,346,893,1
56450,45,3153,1
56450,344,3622,0
56450,16,3951,1
56450,36,4760,0
56450,347,6059,0
56460,346,1504,1
56460,36,3195,1
56460,45,3572,1
56460,344,4325,0
56460,16,4654,0
56460,347,4728,0
56470,346,1771,1
56470,45,2254,1
56470,344,4807,0
56470,16,5137,1
56470,36,5358,0
56470,347,6088,0
56490,36,3038,1
56490,346,3181,1
56490,347,3297,0
56490,45,3852,1
56490,314,5434,0
56490,315,5472,0
56500,346,2017,1
56500,45,2217,1
56500,347,3784,0
56500,36,3808,1
56500,344,5053,0
56500,16,5382,0
56510,346,2747,1
56510,45,3109,1
56510,344,5783,0
56510,16,6113,1
56510,36,6334,0
56510,347,6943,0
56520,45,716,1
56520,346,2995,1
56520,37,4775,1
56520,347,5358,0
56520,36,5947,0
56520,344,6030,0
56530,45,410,1
56530,346,2699,1
56530,37,4844,1
56530,347,5062,0
56530,36,5651,0
56530,344,5734,0
56550,45,1500,1
56550,346,1802,1
56550,344,4837,0
56550,16,5167,1
56550,347,5333,0
56550,36,5388,0
56570,45,1109,1
56570,346,2578,1
56570,347,4941,0
56570,36,5531,1
56570,37,5532,0
56570,344,5614,0
56580,347,2982,0
56580,346,3241,1
56580,45,3373,1
56580,36,3897,1
56580,314,5119,0
56580,344,5932,0
56590,45,4556,1
56590,346,6725,1
56590,37,9066,0
56590,347,9088,0
56590,36,9677,0
56590,344,9760,0
56600,45,645,1
56600,346,2499,1
56600,347,4862,0
56600,37,5068,1
56600,36,5451,0
56600,344,5534,0
56610,346,969,1
56610,45,2233,1
56610,344,4004,0
56610,16,4334,1
56610,36,4555,0
56610,347,5572,0
56620,45,1120,1
56620,346,2985,1
56620,347,5348,0
56620,37,5355,1
56620,36,5938,0
56620,344,6021,0
56640,346,1690,1
56640,45,3951,1
56640,344,4540,0
56640,16,4869,1
56640,36,5558,0
56640,347,6857,0
56650,45,1434,1
56650,346,2928,1
56650,347,4775,0
56650,36,5365,1
56650,37,5858,0
56650,344,5964,0
56660,346,1544,1
56660,45,2895,1
56660,36,4081,1
56660,347,4455,0
56660,344,4579,0
56660,16,4909,0
56670,45,1225,1
56670,346,2565,1
56670,347,5057,0
56670,344,5600,0
56670,36,5647,0
56670,37,5648,0
56680,45,1504,1
56680,346,2426,1
56680,347,5336,0
56680,344,5462,0
56680,16,5791,0
56680,36,5926,0
56690,45,1144,1
56690,346,1703,1
56690,344,4739,0
56690,347,4885,0
56690,16,5068,0
56690,36,5290,0
56700,45,936,1
56700,346,2294,1
56700,347,4657,0
56700,36,5246,1
56700,344,5329,0
56700,37,5359,0
56730,346,1625,1
56730,45,3885,1
56730,344,4474,0
56730,16,4803,1
56730,36,5493,0
56730,347,6791,0
56740,346,1960,1
56740,45,2443,1
56740,344,4995,0
56740,16,5325,1
56740,36,5546,0
56740,347,6276,0
56750,346,1108,1
56750,344,3151,0
56750,45,3369,1
56750,16,3481,1
56750,36,4976,0
56750,32,6006,0
56760,346,1965,1
56760,344,2401,0
56760,16,3301,1
56760,45,4226,1
56760,36,5331,0
56760,32,5827,0
56780,346,3603,1
56780,45,4868,1
56780,344,6639,0
56780,16,6969,1
56780,36,7190,0
56780,347,8207,0
56800,346,2167,1
56800,36,2634,1
56800,45,3587,1
56800,347,4259,0
56800,344,4773,0
56800,16,5103,0
56850,45,748,1
56850,346,2502,1
56850,347,4865,0
56850,37,5171,1
56850,36,5455,0
56850,344,5538,0
56860,346,534,1
56860,45,2837,1
56860,344,3665,0
56860,16,3995,1
56860,36,4397,0
56860,347,5707,0
56870,346,1371,1
56870,45,2452,1
56870,344,4406,0
56870,16,4736,1
56870,36,4957,0
56870,347,5974,0
56880,346,818,1
56880,45,2060,1
56880,344,3853,0
56880,16,4183,1
56880,36,4404,0
56880,347,5421,0
56890,346,910,1
56890,45,2751,1
56890,344,3946,0
56890,16,4275,1
56890,36,4448,0
56890,347,4980,0
56910,36,2726,1
56910,346,2812,1
56910,344,4327,0
56910,16,4459,1
56910,45,4548,0
56910,347,5122,0
56920,347,2869,0
56920,45,2931,1
56920,346,3225,1
56920,36,4304,1
56920,314,5006,0
56920,344,6261,0
56930,45,2061,1
56930,346,2707,1
56930,347,3299,0
56930,36,4535,1
56930,314,5490,0
56930,344,5743,0
56950,346,1359,1
56950,45,1842,1
56950,344,4395,0
56950,16,4725,1
56950,36,4946,0
56950,347,5676,0
72140,64,1631,1
72140,336,3147,0
72140,32,4987,0
72140,36,5159,1
72140,141,5257,0
72140,134,5311,0
72200,64,2243,1
72200,32,2742,1
72200,353,3300,0
72200,336,4320,0
72200,22,4381,0
72200,16,5290,0
72210,64,1126,1
72210,32,3489,1
72210,336,3614,0
72210,353,4132,0
72210,134,4557,0
72210,22,4682,0
72270,64,2190,1
72270,32,3149,1
72270,353,3929,0
72270,336,4288,0
72270,22,4848,0
72270,134,5621,0
72300,64,1997,1
72300,32,2554,1
72300,353,3197,0
72300,336,3211,0
72300,22,4837,0
72300,16,5102,0
72330,64,1997,1
72330,32,3969,0
72330,353,4309,0
72330,22,4395,1
72330,336,4483,0
72330,134,5342,0
72350,64,1707,1
72350,336,2572,0
72350,32,4120,0
72350,36,4584,1
72350,353,4763,0
72350,134,5138,0
72430,64,1927,1
72430,336,3096,0
72430,32,3232,1
72430,353,3875,0
72430,36,5108,0
72430,134,5357,0
72510,64,2278,1
72510,353,3617,0
72510,32,3758,0
72510,22,3940,1
72510,336,4670,0
72510,337,4974,0
72540,64,1454,1
72540,336,2653,0
72540,32,4084,0
72540,36,4665,1
72540,353,4727,0
72540,134,4884,0
72800,353,3013,0
72800,64,3069,1
72800,22,3427,1
72800,32,3714,1
72800,337,4652,0
72800,336,5773,0
79000,307,812,1
79000,47,2838,1
79000,48,3208,1
79000,291,3246,1
79000,121,3893,0
79000,16,5645,0
79100,353,1929,0
79100,47,3610,1
79100,307,3948,1
79100,32,4201,1
79100,22,4400,0
79100,121,5516,0
79110,307,2683,1
79110,47,3273,1
79110,291,3898,1
79110,48,4980,1
79110,121,6219,0
79110,20,6590,0
79120,47,2151,1
79120,307,2461,1
79120,291,4737,1
79120,48,5315,1
79120,22,5588,0
79120,121,5795,0
79130,307,2226,1
79130,47,3761,1
79130,291,4612,1
79130,353,4691,0
79130,48,5114,0
79130,121,5172,0
79140,121,3757,1
79140,16,3921,1
79140,353,3929,0
79140,32,4145,0
79140,307,4265,0
79140,47,5549,0
79150,353,2321,0
79150,32,3580,1
79150,121,4443,0
79150,307,4456,1
79150,16,4607,0
79150,47,4968,0
79160,307,1949,1
79160,47,3626,1
79160,121,4083,0
79160,48,4410,1
79160,291,4477,0
79160,353,5665,0
79170,307,2049,1
79170,291,3055,1
79170,47,3444,0
79170,48,3895,1
79170,121,5585,0
79170,31,6129,0
79180,307,311,1
79180,47,2365,1
79180,291,3077,1
79180,48,3403,1
79180,121,3955,0
79180,22,5530,0
79190,47,2349,1
79190,307,2584,1
79190,291,4705,1
79190,48,5283,1
79190,20,5666,0
79190,22,5786,0
79200,307,2472,1
79200,47,3362,1
79200,353,3800,0
79200,291,4858,1
79200,121,5123,0
79200,48,5360,0
79210,307,1784,1
79210,48,2238,1
79210,291,3294,1
79210,47,3420,1
79210,121,4545,0
79210,16,6297,0
79220,307,1164,1
79220,47,2699,1
79220,291,3550,1
79220,121,3815,1
79220,48,4186,0
79220,353,4812,0
79230,307,1018,1
79230,47,2771,1
79230,291,3243,1
79230,48,3559,1
79230,121,4554,0
79230,22,5936,0
79240,307,2744,1
79240,47,4280,1
79240,121,4426,0
79240,353,4895,0
79240,48,4920,0
79240,291,5130,0
79250,353,3164,0
79250,121,3698,1
79250,16,3862,1
79250,32,4086,0
79250,307,4363,0
79250,47,5476,0
79260,307,758,1
79260,47,2502,1
79260,291,3353,1
79260,48,3766,1
79260,121,4092,0
79260,22,5667,0
79270,307,1300,1
79270,48,2450,1
79270,291,2913,1
79270,47,3039,1
79270,121,4202,0
79270,16,5955,0
79290,353,1724,0
79290,32,3734,1
79290,22,4588,1
79290,47,4909,0
79290,307,4986,0
79290,121,5302,0
79300,353,3001,0
79300,307,3648,1
79300,121,3913,1
79300,16,4077,1
79300,32,4302,0
79300,47,4782,0
79310,307,1446,1
79310,47,2981,1
79310,291,3832,1
79310,121,4097,1
79310,353,4215,0
79310,48,4469,0
79320,307,3277,1
79320,353,4449,0
79320,121,4691,0
79320,47,4965,1
79320,16,5125,0
79320,32,5350,0
79330,353,2743,0
79330,307,3967,1
79330,47,4410,1
79330,121,4980,0
79330,32,5014,0
79330,16,5143,0
79340,307,2401,1
79340,47,2424,1
79340,291,4714,1
79340,48,5216,1
79340,353,5259,0
79340,22,5555,0
79350,307,2990,1
79350,353,3465,0
79350,47,4103,1
79350,121,4703,1
79350,16,4867,0
79350,32,5092,0
79360,307,1678,1
79360,291,3059,1
79360,48,3097,1
79360,47,3197,1
79360,121,4997,0
79360,31,6132,0
79370,307,1068,1
79370,47,2805,1
79370,291,3277,1
79370,48,3766,1
79370,121,4588,0
79370,22,5970,0
79380,307,3775,1
79380,353,4188,0
79380,121,4249,1
79380,16,4591,1
79380,32,4816,0
79380,48,5166,0
79390,47,2787,1
79390,307,3204,1
79390,353,4078,0
79390,22,5309,1
79390,291,5590,0
79390,121,5855,0
79400,307,1584,1
79400,47,2358,1
79400,291,4179,1
79400,48,4592,1
79400,121,4637,0
79400,353,5459,0
79410,307,1062,1
79410,47,2729,1
79410,291,3579,1
79410,121,3844,1
79410,48,3893,0
79410,353,5158,0
79420,307,2188,1
79420,47,2672,1
79420,353,4456,0
79420,291,4615,1
79420,121,4880,0
79420,48,5196,0
79430,307,2775,1
79430,353,4083,0
79430,47,4357,1
79430,16,4895,1
79430,121,5022,0
79430,32,5120,0
79440,307,3559,1
79440,353,3968,0
79440,121,4476,1
79440,16,4549,1
79440,32,4774,0
79440,47,5213,0
79450,307,2535,1
79450,47,3903,1
79450,353,4163,0
79450,291,4921,1
79450,121,5186,0
79450,48,5423,0
79460,307,1407,1
79460,48,3038,1
79460,47,3433,1
79460,291,3590,1
79460,121,3804,0
79460,16,5556,0
79500,307,1751,1
79500,47,2824,1
79500,291,3872,1
79500,48,4449,1
79500,121,5271,0
79500,22,6262,0
79510,307,1317,1
79510,48,3044,1
79510,47,3343,1
79510,121,3435,1
79510,291,3644,0
79510,16,5187,0
79600,353,3024,0
79600,47,3152,1
79600,307,3380,1
79600,22,5179,1
79600,32,5295,0
79600,121,5380,0
79700,121,2976,1
79700,16,3140,1
79700,32,3365,1
79700,353,3450,0
79700,307,4369,0
79700,344,5017,0
79800,307,1746,1
79800,47,1989,1
79800,291,3953,1
79800,48,4455,1
79800,121,4946,0
79800,22,5153,0
85000,121,503,1
85000,16,3324,1
85000,307,3796,1
85000,48,4579,1
85000,32,4911,0
85000,344,5155,0
85100,121,2122,1
85100,16,4934,1
85100,307,5309,1
85100,48,5914,1
85100,32,6324,0
85100,344,6548,0
85110,121,2155,1
85110,307,3778,1
85110,16,3992,1
85110,48,4428,1
85110,32,5305,0
85110,47,5313,0
85120,307,3041,1
85120,121,3754,1
85120,48,4573,1
85120,47,4963,0
85120,353,5272,0
85120,16,5489,0
85130,121,2496,1
85130,16,3417,1
85130,32,3778,0
85130,353,4314,0
85130,307,4467,0
85130,48,5250,0
85140,121,1195,1
85140,16,2904,1
85140,307,3641,1
85140,32,4355,0
85140,48,4424,0
85140,344,4735,0
85150,121,1326,1
85150,16,4138,1
85150,307,4513,1
85150,48,5243,1
85150,32,5528,0
85150,344,5567,0
85160,121,2892,1
85160,16,3706,1
85160,344,4018,0
85160,32,5873,0
85160,307,6315,0
85160,346,6882,0
85170,121,736,1
85170,16,2744,1
85170,307,4500,1
85170,344,4665,0
85170,32,4816,0
85170,48,5283,0
85180,121,2074,1
85180,16,4885,1
85180,307,5261,1
85180,48,5448,1
85180,32,6275,0
85180,344,6511,0
85190,121,1081,1
85190,16,3898,1
85190,307,4503,1
85190,344,4683,0
85190,48,5287,0
85190,32,5618,0
85200,307,2345,1
85200,121,2753,1
85200,48,3341,1
85200,47,3880,1
85200,16,4505,0
85200,291,4731,0
85210,121,2246,1
85210,307,3127,1
85210,48,3578,1
85210,16,4207,1
85210,47,4662,0
85210,291,5513,0
85220,121,2099,1
85220,16,4378,1
85220,344,4888,0
85220,307,5522,1
85220,48,6305,0
85220,32,6450,0
85230,121,3106,1
85230,344,3114,0
85230,16,3436,1
85230,32,5712,0
85230,346,5978,0
85230,307,6529,0
85240,307,2168,1
85240,121,3204,1
85240,48,3554,1
85240,47,3989,1
85240,291,4751,0
85240,16,4956,0
85250,121,1689,1
85250,16,2780,1
85250,307,4122,1
85250,32,4459,0
85250,344,4611,0
85250,48,4905,0
85260,121,1177,1
85260,16,2436,1
85260,344,4266,0
85260,32,4508,0
85260,307,4521,0
85260,48,5304,0
85270,121,2730,1
85270,16,3850,1
85270,344,4339,0
85270,32,6018,0
85270,307,6153,0
85270,48,6936,0
85280,121,694,1
85280,16,3416,1
85280,307,3786,1
85280,48,4569,1
85280,32,4978,0
85280,344,5246,0
85290,121,2729,1
85290,16,3178,1
85290,32,3605,0
85290,353,4141,0
85290,307,4700,0
85290,344,5055,0
85300,121,2281,1
85300,16,3215,1
85300,344,3733,0
85300,32,5383,0
85300,307,5703,0
85300,346,6430,0
85310,121,1210,1
85310,16,3749,1
85310,307,3766,1
85310,48,4289,1
85310,32,5153,0
85310,47,5301,0
85320,121,1894,1
85320,48,3565,1
85320,307,3672,1
85320,16,4067,1
85320,47,5207,0
85320,32,5518,0
85330,121,4818,1
85330,344,4990,0
85330,16,5312,1
85330,32,7800,0
85330,346,7854,0
85330,307,8240,0
85340,121,2036,1
85340,16,4847,1
85340,307,5223,1
85340,48,5863,1
85340,344,6071,0
85340,32,6238,0
85350,121,9332,0
85350,344,9510,0
85350,16,9832,0
85350,32,12321,0
85350,346,12374,0
85350,307,12755,0
85360,121,2628,1
85360,48,3812,1
85360,307,4731,1
85360,16,5027,1
85360,291,5994,0
85360,47,6266,0
85370,307,2553,1
85370,121,2634,1
85370,48,2671,1
85370,47,4089,1
85370,16,4386,0
85370,291,4852,0
85390,121,2710,1
85390,307,3492,1
85390,48,4408,1
85390,16,4553,1
85390,47,5027,0
85390,353,5555,0
85400,121,2353,1
85400,48,2955,1
85400,307,3365,1
85400,16,4335,1
85400,47,4900,0
85400,291,5136,0
85410,307,3030,1
85410,121,3033,1
85410,48,4005,1
85410,47,4565,0
85410,16,4995,0
85410,291,5415,0
85420,307,2178,1
85420,48,2774,1
85420,121,3249,1
85420,47,3697,1
85420,291,4528,0
85420,16,5001,0
85430,121,1659,1
85430,16,4093,1
85430,307,4482,1
85430,48,4643,1
85430,32,5497,0
85430,344,5923,0
85440,121,1862,1
85440,16,4674,1
85440,48,4855,1
85440,307,4965,1
85440,32,5980,0
85440,344,6480,0
85450,48,2155,1
85450,121,3118,1
85450,307,3249,1
85450,291,4337,1
85450,47,4784,0
85450,16,4870,0
85460,121,3523,1
85460,48,3578,1
85460,307,4906,1
85460,291,5759,1
85460,16,5863,0
85460,47,6441,0
85470,121,2151,1
85470,16,4708,1
85470,344,5282,0
85470,307,5463,1
85470,48,6193,0
85470,32,6478,0
85480,121,1356,1
85480,307,3173,1
85480,16,3504,1
85480,48,3956,1
85480,47,4708,0
85480,32,4954,0
85490,307,1601,1
85490,121,3209,1
85490,47,3355,1
85490,48,3365,1
85490,291,3965,0
85490,16,4961,0
85500,121,2184,1
85500,16,3323,1
85500,32,3763,0
85500,307,4155,1
85500,353,4299,0
85500,48,4938,0
85510,121,2742,1
85510,16,4175,1
85510,307,4365,1
85510,32,4796,0
85510,48,5015,0
85510,353,5333,0
85520,121,2401,1
85520,48,4680,1
85520,307,4997,1
85520,16,5213,1
85520,32,6426,0
85520,47,6533,0
85530,121,2395,1
85530,16,3002,1
85530,32,4430,0
85530,344,4879,0
85530,353,5040,0
85530,307,5056,0
85540,121,1975,1
85540,48,3817,1
85540,307,4135,1
85540,16,4374,1
85540,47,5670,0
85540,32,5778,0
85550,121,3263,1
85550,344,3686,0
85550,16,4008,1
85550,32,6260,0
85550,346,6550,0
85550,307,6686,0
85560,121,2514,1
85560,48,4295,1
85560,307,4685,1
85560,16,4913,1
85560,47,6221,0
85560,32,6317,0
85570,307,2442,1
85570,121,2547,1
85570,48,3229,1
85570,47,3978,1
85570,16,4441,0
85570,291,4828,0
85580,48,2956,1
85580,121,3108,1
85580,307,4285,1
85580,291,5138,1
85580,16,5242,0
85580,47,5820,0
85590,121,2911,1
85590,16,3862,1
85590,32,3994,0
85590,353,4531,0
85590,307,4882,0
85590,48,5665,0
85600,121,1788,1
85600,16,2598,1
85600,344,4428,0
85600,307,4683,1
85600,32,4753,0
85600,353,5290,0
85610,121,2069,1
85610,16,2612,1
85610,344,4443,0
85610,32,4468,0
85610,307,4963,0
85610,353,5485,0
85620,121,1335,1
85620,16,2468,1
85620,344,4348,0
85620,32,4540,0
85620,307,5099,0
85620,346,5683,0
85630,121,4030,1
85630,344,4202,0
85630,16,4523,1
85630,32,7012,0
85630,346,7066,0
85630,307,7452,0
85640,121,2291,1
85640,16,3542,1
85640,307,4206,1
85640,32,4660,0
85640,48,4875,0
85640,353,5197,0
85660,121,1918,1
85660,16,2238,1
85660,344,4068,0
85660,32,4310,0
85660,307,5071,0
85660,346,5452,0
85670,121,1723,1
85670,16,3320,1
85670,344,4104,0
85670,307,5249,1
85670,32,5392,0
85670,48,6032,0
85680,121,4373,1
85680,344,4545,0
85680,16,4867,1
85680,32,7355,0
85680,346,7409,0
85680,307,7795,0
85690,121,3251,1
85690,344,3942,0
85690,16,4065,1
85690,32,6233,0
85690,307,6674,0
85690,346,6806,0
85700,121,3224,1
85700,307,4313,1
85700,16,4639,1
85700,353,4868,0
85700,32,4958,0
85700,48,5281,0
85710,121,2298,1
85710,16,2772,1
85710,344,3059,0
85710,32,4940,0
85710,307,5721,0
85710,346,5923,0
85740,121,4540,1
85740,344,4713,0
85740,16,5034,1
85740,32,7523,0
85740,346,7577,0
85740,307,7963,0
85750,121,2795,1
85750,48,3906,1
85750,307,4899,1
85750,16,5194,1
85750,291,6088,0
85750,47,6434,0
85770,307,2426,1
85770,48,2527,1
85770,121,3072,1
85770,47,3961,1
85770,291,4709,0
85770,16,4824,0
85800,121,2138,1
85800,16,4219,1
85800,344,4793,0
85800,307,5560,1
85800,48,6343,0
85800,32,6387,0
86000,47,1122,1
86000,307,3195,1
86000,22,3905,1
86000,353,5079,0
86000,291,5274,0
86000,48,5776,0
86100,47,1931,1
86100,22,2749,1
86100,307,3772,1
86100,353,4551,0
86100,9,4856,0
86100,337,5176,0
86110,47,2104,1
86110,353,3476,0
86110,307,3922,1
86110,22,4259,1
86110,32,5747,0
86110,291,6002,0
86120,353,1655,0
86120,22,3359,1
86120,47,3838,1
86120,32,3926,1
86120,307,5085,0
86120,64,5559,0
86130,47,1555,1
86130,307,3396,1
86130,22,3714,1
86130,353,5067,0
86130,291,5476,0
86130,48,5977,0
86140,47,2333,1
86140,22,3575,1
86140,353,3759,0
86140,307,4174,1
86140,337,6002,0
86140,32,6030,0
86150,47,3216,1
86150,20,4345,1
86150,307,5014,1
86150,22,5964,1
86150,9,5971,0
86150,291,7093,0
86160,47,1804,1
86160,307,3630,1
86160,22,5241,1
86160,20,5359,1
86160,291,5709,0
86160,48,6211,0
86170,47,1712,1
86170,307,3577,1
86170,353,3958,0
86170,22,4270,1
86170,291,5657,0
86170,48,6159,0
86180,47,1048,1
86180,307,2889,1
86180,22,3600,1
86180,353,4773,0
86180,291,4969,0
86180,48,5470,0
86190,47,1734,1
86190,307,3163,1
86190,22,4471,1
86190,353,4841,0
86190,291,5242,0
86190,48,5744,0
86200,353,2493,0
86200,47,3528,1
86200,22,3658,1
86200,32,4765,1
86200,307,5258,0
86200,337,6099,0
86210,47,2495,1
86210,22,3732,1
86210,307,4110,1
86210,9,5253,1
86210,353,5612,0
86210,337,6159,0
86220,47,2413,1
86220,22,2952,1
86220,307,4254,1
86220,353,4735,0
86220,9,5047,0
86220,337,5379,0
86230,47,2359,1
86230,22,3178,1
86230,353,3725,0
86230,307,4200,1
86230,337,5604,0
86230,9,5829,0
86240,47,640,1
86240,307,2678,1
86240,22,4057,1
86240,291,4757,1
86240,48,5259,0
86240,353,5517,0
86250,47,3048,1
86250,307,4155,1
86250,20,4522,1
86250,291,6276,1
86250,22,6485,0
86250,48,6853,0
86260,47,3190,1
86260,22,3955,1
86260,9,4021,1
86260,307,4922,1
86260,353,5756,0
86260,20,5768,0
86270,47,2625,1
86270,22,3443,1
86270,9,4191,1
86270,307,4466,1
86270,353,5245,0
86270,337,5870,0
86280,47,793,1
86280,307,3033,1
86280,22,4202,1
86280,291,5112,1
86280,353,5375,0
86280,48,5614,0
86290,9,3484,1
86290,20,3781,1
86290,47,4313,1
86290,22,6188,1
86290,307,6281,0
86290,151,6480,0
86300,47,2321,1
86300,307,4290,1
86300,22,4524,1
86300,9,4563,1
86300,20,4997,0
86300,353,6174,0
86310,47,3146,1
86310,9,3543,1
86310,20,4538,1
86310,22,4941,1
86310,307,5115,0
86310,353,6742,0
86320,47,2803,1
86320,20,4027,1
86320,9,4725,1
86320,307,4840,1
86320,22,5551,0
86320,353,6724,0
86330,47,2836,1
86330,353,2920,0
86330,22,4382,1
86330,307,4455,1
86330,32,5191,0
86330,121,6457,0
86340,47,1732,1
86340,307,3869,1
86340,22,4718,1
86340,20,5777,1
86340,353,5891,0
86340,9,6022,0
86350,47,2429,1
86350,307,4284,1
86350,20,4453,1
86350,22,5866,1
86350,9,6248,0
86350,291,6363,0
86360,47,1449,1
86360,307,3177,1
86360,22,3736,1
86360,353,5114,0
86360,291,5256,0
86360,48,5758,0
86370,47,1116,1
86370,307,2942,1
86370,22,4553,1
86370,291,5021,1
86370,48,5523,0
86370,353,5984,0
86380,47,1688,1
86380,307,3529,1
